code,name,return_code,notes
SU-30649-2,SCE_UPDATER_CORE_ERROR_PUP_US_VER,0X8018085D,"Failed to update the system software. The update file may be corrupted. // If you are updating the system via Internet, go to [Settings] > [System Software Update] and retry update. If you are updating via USB storage device, delete the update file on USB and redownload the update file from playstation.com. Then retry updating at [Settings] > [System Software Update] OR Devkit/Testkit -> [ERROR]The PUP file version is too low to be used for downgrading from the current version of this devkit. (when attempting to downgrade below the minimal version of a devkit with a downgrader pup)"
SU-30650-4,SCE_UPDATER_CORE_ERROR_PUP_US_PLATFORM,0X8018085E,
SU-30651-5,SCE_UPDATER_CORE_ERROR_PUP_US_NEEDAUTH,0X8018085F,
SU-30652-6,SCE_UPDATER_CORE_ERROR_PUP_US_NOENT,0X80180860,
SU-30653-7,SCE_UPDATER_CORE_ERROR_PUP_US_ALREADY,0X80180861,
SU-30654-8,SCE_UPDATER_CORE_ERROR_UNCOMPRESS_GENERAL,0X80180900,
SU-30655-9,SCE_UPDATER_CORE_ERROR_UNCOMPRESS_STREAM,0X80180901,
SU-30656-0,SCE_UPDATER_CORE_ERROR_UNCOMPRESS_DATA,0X80180902,
SU-30657-1,SCE_UPDATER_CORE_ERROR_UNCOMPRESS_NOMEM,0X80180903,
SU-30658-2,SCE_UPDATER_CORE_ERROR_UNCOMPRESS_BUF,0X80180904,
SU-30659-3,SCE_UPDATER_CORE_ERROR_SC_FW_GENERAL,0X80180950,
SU-30660-5,SCE_UPDATER_CORE_ERROR_SC_FW_PERM,0X80180951,
SU-30661-6,SCE_UPDATER_CORE_ERROR_SC_FW_BUSY,0X80180952,
SU-30662-7,SCE_UPDATER_CORE_ERROR_SC_FW_INVAL,0X80180953,
SU-30663-8,SCE_UPDATER_CORE_ERROR_SC_FW_NOMEM,0X80180954,
SU-30664-9,SCE_UPDATER_CORE_ERROR_SC_FW_IO,0X80180955,
SU-30665-0,SCE_UPDATER_CORE_ERROR_SC_FW_BADF,0X80180956,
SU-30666-1,SCE_UPDATER_CORE_ERROR_SC_FW_FAULT,0X80180957,
SU-30667-2,SCE_UPDATER_CORE_ERROR_SC_FW_NXIO,0X80180958,
SU-30668-3,SCE_UPDATER_CORE_ERROR_SC_FW_TIMEOUT,0X80180959,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30669-4,SCE_UPDATER_CORE_ERROR_BD_FW_GENERAL,0X801809A0,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30670-6,SCE_UPDATER_CORE_ERROR_BD_FW_NOMEM,0X801809A1,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30671-7,SCE_UPDATER_CORE_ERROR_BD_FW_OPEN,0X801809A2,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30672-8,SCE_UPDATER_CORE_ERROR_BD_FW_SEND,0X801809A3,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30673-9,SCE_UPDATER_CORE_ERROR_BD_FW_WRONG_FORMAT,0X801809A4,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30674-0,SCE_UPDATER_CORE_ERROR_BD_FW_INVALID,0X801809A5,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30675-1,SCE_UPDATER_CORE_ERROR_BD_FW_TIMEOUT,0X801809A6,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30676-2,SCE_UPDATER_CORE_ERROR_BD_FW_REQ_INCOMPLETE,0X801809A7,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30677-3,SCE_UPDATER_CORE_ERROR_BD_FW_SK_SEQ_ERROR,0X801809C0,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30678-4,SCE_UPDATER_CORE_ERROR_BD_FW_SK_INVALID_COMMAND,0X801809C1,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30679-5,SCE_UPDATER_CORE_ERROR_BD_FW_SK_INVALID_PARAM,0X801809C2,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30680-7,SCE_UPDATER_CORE_ERROR_BD_FW_SK_INVALID_VERSION,0X801809C3,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30681-8,SCE_UPDATER_CORE_ERROR_BD_FW_SK_UNIT_FAILURE,0X801809C4,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30682-9,SCE_UPDATER_CORE_ERROR_BD_FW_SK_NOT_READY,0X801809C5,"Renesas/Mediatek Chip Damaged - Use No-BD Guide To Fix"
SU-30683-0,SCE_UPDATER_CORE_ERROR_FATAL,0X80180FFF,"Update via USB storage failed // Step 1: Go to Safe Mode, choose option ?7. Initialize PS4], and follow the onscreen instructions. You can find more information on Safe Mode here. Step 2: If the error occurs again, please visit SCEA Contact page for additional technical support."
SU-30684-1,SCE_UPDATE_CHECKER_ERROR_INVAL_TYPE,0X80182200,
SU-30685-2,SCE_UPDATE_CHECKER_ERROR_INVAL_URL_SIZE,0X80182201,
SU-30686-3,SCE_UPDATE_CHECKER_ERROR_INVAL_REGION_ATT,0X80182202,
SU-30687-4,SCE_UPDATE_CHECKER_ERROR_INVAL_SYSTEM_ATT,0X80182203,
SU-30688-5,SCE_UPDATE_CHECKER_ERROR_INVAL_SYSTEM_EX_ATT,0X80182204,
SU-30689-6,SCE_UPDATE_CHECKER_ERROR_INVAL_PRODUCT_REQ_ATT,0X80182205,
SU-30690-8,SCE_UPDATE_CHECKER_ERROR_INVAL_UPDATE_DATA_ATT,0X80182206,
SU-30691-9,SCE_UPDATE_CHECKER_ERROR_INVAL_SYSTEM_PUP_ATT,0X80182207,
SU-30692-0,SCE_UPDATE_CHECKER_ERROR_INVAL_SYSTEM_EX_PUP_ATT,0X80182208,
SU-30693-1,SCE_UPDATE_CHECKER_ERROR_INVAL_RECOVERY_PUP_ATT,0X80182209,
SU-30694-2,SCE_UPDATE_CHECKER_ERROR_INVAL_PREINST_PUP_ATT,0X8018220A,
SU-30695-3,SCE_UPDATE_CHECKER_ERROR_INVAL_IMAGE_ATT,0X8018220B,
SU-30696-4,SCE_UPDATE_CHECKER_ERROR_NOTFOUND_ROOT,0X8018220C,"Failed to update the system software. The update file may be corrupted. // If you are updating the system via Internet, go to [Settings] > [System Software Update] and retry update. If you are updating via USB storage device, delete the update file on USB and redownload the update file from playstation.com. Then retry updating at [Settings] > [System Software Update]"
SU-30697-5,SCE_UPDATE_CHECKER_ERROR_NOTFOUND_REGION,0X8018220D,
SU-30698-6,SCE_UPDATE_CHECKER_ERROR_NOTFOUND_REGION_CHILD,0X8018220E,
SU-30699-7,SCE_UPDATE_CHECKER_ERROR_NOTFOUND_UPDATE_DATA,0X8018220F,
SU-30700-0,SCE_UPDATE_CHECKER_ERROR_CRITICAL,0X80182210,
SU-30701-1,SCE_UPDATE_CHECKER_ERROR_BAD_STATE,0X80182211,
SU-30702-2,SCE_UPDATE_CHECKER_ERROR_SYS_CTL_BY_NAME,0X80182212,
SU-30703-3,SCE_UPDATE_CHECKER_ERROR_NOT_FOUND_DATA,0X80182213,
SU-30704-4,SCE_UPDATE_CHECKER_ERROR_PARSER_INITIALIZE,0X80182240,
SU-30705-5,SCE_UPDATE_CHECKER_ERROR_ERRNO_ENOMEM,0X80182241,
SU-30706-6,SCE_UPDATE_CHECKER_ERROR_INVAL_ARG,0X80182242,
SU-30707-7,SCE_UPDATE_CHECKER_ERROR_URL,0X80182243,
SU-30708-8,SCE_UPDATE_CHECKER_ERROR_NO_SIGNUP_USER,0X80182244,
SU-30709-9,SCE_UPDATE_CHECKER_ERROR_DL_HTTP_STATUS_CODE,0X80182260,
SU-30710-1,SCE_UPDATE_CHECKER_ERROR_DL_INVAL_STATUS,0X80182261,
SU-30711-2,SCE_UPDATE_CHECKER_ERROR_CONTENTLEN_CHUNK_ENC,0X80182262,
SU-30712-3,SCE_UPDATE_CHECKER_ERROR_CONTENTLEN_NOT_FOUND,0X80182263,
SU-30713-4,SCE_UPSRV_CLIENT_ERROR_INTERNAL,0X80182400,
SU-30714-5,SCE_UPSRV_CLIENT_ERROR_ALREADY_INITIALIZED,0X80182401,
SU-30715-6,SCE_UPSRV_CLIENT_ERROR_NOT_INITIALIZED,0X80182402,
SU-30716-7,SCE_UPSRV_CLIENT_ERROR_OUT_OF_MEMORY,0X80182403,
SU-30717-8,SCE_UPSRV_CLIENT_ERROR_INVALID_ARGUMENT,0X80182404,
SU-30718-9,SCE_UPSRV_SERVER_ERROR_INTERNAL,0X80182500,
SU-30719-0,SCE_UPSRV_SERVER_ERROR_ALREADY_INITIALIZED,0X80182501,
SU-30720-2,SCE_UPSRV_SERVER_ERROR_NOT_INITIALIZED,0X80182502,
SU-30721-3,SCE_UPSRV_SERVER_ERROR_OUT_OF_MEMORY,0X80182503,
SU-30722-4,SCE_UPSRV_SERVER_ERROR_INVALID_ARGUMENT,0X80182504,
SU-30723-5,SCE_UPSRV_SERVER_ERROR_INVALID_OPERATION,0X80182505,
SU-30724-6,SCE_UPSRV_SERVER_ERROR_TASK_ID_NOT_FOUND,0X80182506,
SU-30725-7,SCE_UPSRV_SERVER_ERROR_TASK_CANCELED,0X80182507,
SU-30726-8,SCE_UPSRV_SERVER_ERROR_TASK_SHUTDOWN,0X80182508,
SU-30727-9,SCE_UPSRV_SERVER_ERROR_FATAL,0X80182509,
SU-30728-0,SCE_UPSRV_ERROR_INTERNAL,0X80182600,
SU-30729-1,SCE_UPSRV_ERROR_ALREADY_INITIALIZED,0X80182601,
SU-30730-3,SCE_UPSRV_ERROR_INVALID_ARGUMENT,0X80182602,
SU-30731-4,SCE_UPSRV_ERROR_OUT_OF_MEMORY,0X80182603,
SU-30732-5,SCE_UPSRV_ERROR_UPDATE_FILE_NOT_FOUND,0X80182604,
SU-30733-6,SCE_UPSRV_ERROR_LASTEST_VER_SYSTEM,0X80182605,The latest version of the system software is already installed. // No Action Required.
SU-30734-7,SCE_UPSRV_ERROR_UPDATE_FILE_CORRUPTED,0X80182606,
SU-30735-8,SCE_UPSRV_ERROR_NOT_ACCESS_SYSTEM_STORAGE,0X80182607,
SU-30736-9,SCE_UPSRV_ERROR_UPDATE_FILE_NOT_USE,0X80182608,
SU-30737-0,SCE_UPSRV_ERROR_REGISTRY_ERROR,0X80182609,
SU-30738-1,SCE_UPSRV_ERROR_REBOOT_ERROR,0X8018260A,
SU-30739-2,SCE_ORBIS_SWU_ERROR_KILL,0X80182901,
SU-30740-4,SCE_ORBIS_SWU_ERROR_SOCKET,0X80182902,
SU-30741-5,SCE_ORBIS_SWU_ERROR_CONNECT,0X80182903,
SU-30742-6,SCE_ORBIS_SWU_ERROR_SOCKET_CLOSE,0X80182904,
SU-30743-7,SCE_ORBIS_SWU_ERROR_SEND,0X80182905,
SU-30744-8,SCE_ORBIS_SWU_ERROR_UNLINK,0X80182960,
SU-30745-9,SCE_ORBIS_SWU_ERROR_STAT,0X80182961,
SU-30746-0,SCE_ORBIS_SWU_ERROR_NOT_FOUND,0X80182980,"Could not find file required for system software update. Turn off your PS4 system. Once all lights on your PS4 are off, hold down the power button until you hear 2 beeps; one immediately and one after 7 seconds. Your PS4 will now boot in Safe Mode. Connect your DS4 controller using a USB cable and press the PS button. Select option 3: ""Update System Software"" and then ""Update using Internet"".
"
SU-30747-1,SCE_SET_UPPER_ERROR_ENOMEM,0X80182A01,
SU-30748-2,SCE_SET_UPPER_ERROR_KILL,0X80182A02,
SU-30749-3,SCE_SET_UPPER_ERROR_SOCKET,0X80182A03,
SU-30750-5,SCE_SET_UPPER_ERROR_CONNECT,0X80182A04,
SU-30751-6,SCE_SET_UPPER_ERROR_SOCKET_CLOSE,0X80182A05,
SU-30752-7,SCE_SET_UPPER_ERROR_SEND,0X80182A06,
SU-30753-8,SCE_SET_UPPER_ERROR_NOT_FOUND,0X80182A30,
SU-30754-9,SCE_SET_UPPER_ERROR_INVAL,0X80182A31,
SU-30755-0,SCE_SET_UPPER_ERROR_STAT,0X80182A60,
SU-30756-1,SCE_SET_UPPER_ERROR_OPEN_READ,0X80182A61,
SU-30757-2,SCE_SET_UPPER_ERROR_OPEN_WRITE,0X80182A62,
SU-30758-3,SCE_SET_UPPER_ERROR_CLOSE,0X80182A63,
SU-30759-4,SCE_SET_UPPER_ERROR_READ,0X80182A64,
SU-30760-6,SCE_SET_UPPER_ERROR_WRITE,0X80182A65,
SU-30761-7,SCE_SET_UPPER_ERROR_MKDIR,0X80182A66,
SU-30762-8,SCE_UPDATE_APP_FRAMEWORK_ERROR_PAD_INIT,0X80182B01,
SU-30763-9,SCE_UPDATE_APP_FRAMEWORK_ERROR_TILE_MODE,0X80182B02,
SU-30764-0,SCE_UPDATE_APP_FRAMEWORK_ERROR_ENOMEM,0X80182B03,
SU-30765-1,SCE_UPDATE_EULA_ERROR_PARSER_INITIALIZE,0X80182C01,
SU-30766-2,SCE_UPDATE_EULA_ERROR_ERRNO_ENOMEM,0X80182C02,
SU-30767-3,SCE_UPDATE_EULA_ERROR_BAD_STATE,0X80182C10,
SU-30768-4,SCE_UPDATE_EULA_ERROR_NOTFOUND_ROOT,0X80182C11,
SU-30769-5,SCE_UPDATE_EULA_ERROR_INVAL_EULA_VERSION_ATT,0X80182C12,
SU-30770-7,SCE_UPDATE_EULA_ERROR_INVAL_LANG_ATT,0X80182C13,
SU-30771-8,SCE_UPDATE_EULA_ERROR_CRITICAL,0X80182C14,
SU-34311-2,SCE_UPDATER_CORE_ERROR_SATABR_FW_GENERAL,0X80180A00,
SU-34312-3,SCE_UPDATER_CORE_ERROR_SATABR_FW_NOMEM,0X80180A01,
SU-34313-4,SCE_UPDATER_CORE_ERROR_SATABR_FW_OPEN,0X80180A02,
SU-34314-5,SCE_UPDATER_CORE_ERROR_SATABR_FW_SEND,0X80180A03,
SU-34315-6,SCE_UPDATER_CORE_ERROR_SATABR_FW_WRONG_FORMAT,0X80180A04,
SU-34316-7,SCE_UPDATER_CORE_ERROR_SATABR_FW_TIMEOUT,0X80180A05,
SU-34317-8,SCE_UPDATER_CORE_ERROR_SATABR_FW_REQ_INCOMPLETE,0X80180A06,
SU-34318-9,SCE_UPDATER_CORE_ERROR_SATABR_FW_VERIFY,0X80180A07,
SU-34319-0,SCE_UPDATE_CHECKER_ERROR_CDN_INVAL_PSCODE,0X80182245,
SU-34320-2,SCE_UPDATE_CHECKER_ERROR_FATAL,0X80182246,
SU-34327-9,SCE_UPSRV_ERROR_WAIT_LOAD_FEATURES_LIST_TIMEOUT,0X80182611,
SU-34328-0,SCE_UPSRV_ERROR_CURRENT_TASK_NOT_FOUND,0X80182612,An internal error occured. // Please try again later.
SU-34784-6,SCE_UPSRV_ERROR_USB_STORAGE_NOT_MOUNTED,0X80182613,
SU-34785-7,SCE_ORBIS_SWU_ERROR_OPEN_POWER_BUTTON,0X80182990,
SU-34786-8,SCE_ORBIS_SWU_ERROR_CLOSE_POWER_BUTTON,0X80182991,
SU-34787-9,SCE_ORBIS_SWU_ERROR_READ_POWER_BUTTON,0X80182992,
SU-34914-1,SCE_UPDATE_CHECKER_ERROR_NO_CACHE,0X80182247,
SU-34915-2,SCE_UPDATE_CHECKER_ERROR_CACHE_EXPIRED,0X80182248,
SU-34916-3,SCE_UPDATE_CHECKER_ERROR_QUEUE_FULL,0X80182249,
SU-34917-4,SCE_UPDATE_CHECKER_ERROR_CANCELED,0X8018224A,
SU-34918-5,SCE_UPSRV_ERROR_CANCELED,0X80182614,
SU-34919-6,SCE_UPSRV_ERROR_NOT_SUPPORTED,0X80182615,
SU-34920-8,SCE_UPSRV_ERROR_WAIT_PHASE_CHANGE_TIMEOUT,0X80182616,
SU-35642-0,SCE_UPDATE_CHECKER_ERROR_SERVER_MAINTENANCE,0X80182264,
SU-35643-1,SCE_UPSRV_CLIENT_ERROR_BUSY,0X80182405,
SU-35888-2,ILLEGAL REQUEST,,Copy protection key exchange failure - authentication failure
SU-35926-5,SCE_UPDATER_CORE_ERROR_SYSTEM_BETA_VERSION,0X8018000E,
SU-35927-6,SCE_UPDATER_CORE_ERROR_BDEV_OPEN,0X8018000F,
SU-35928-7,SCE_UPDATER_CORE_ERROR_FILE_OPEN,0X80180010,
SU-35929-8,SCE_UPDATER_CORE_ERROR_BDEV_IO,0X80180011,
SU-35930-0,SCE_UPDATER_CORE_ERROR_INVAL_IO,0X80180012,
SU-35931-1,SCE_UPDATE_CHECKER_ERROR_NOTFOUND_ROOT_NO_REDIRECT,0X80182214,
SU-35932-2,SCE_UPDATE_CHECKER_ERROR_UNKNOWN_TITLE_ID,0X80182265,
SU-35933-3,SCE_UPSRV_ERROR_WAIT_DOWNLOAD_PHASE_TIMEOUT,0X8018260B,
SU-35934-4,SCE_UPSRV_ERROR_WAIT_IMAGE_WRITE_PHASE_TIMEOUT,0X8018260C,
SU-35935-5,SCE_UPSRV_ERROR_WAIT_REBOOT_PHASE_TIMEOUT,0X8018260D,
SU-35936-6,SCE_UPSRV_ERROR_WAIT_WAITING_FOR_EULA_PHASE_TIMEOUT,0X8018260E,
SU-35937-7,SCE_UPSRV_ERROR_WAIT_WAITING_FOR_UPDATE_PHASE_TIMEOUT,0X8018260F,
SU-35938-8,SCE_UPSRV_ERROR_WAIT_GET_EULA_TEXT_TIMEOUT,0X80182610,
SU-35939-9,SCE_UPSRV_ERROR_BETA_UNAVAILABLE,0X80182617,
SU-35940-1,SCE_UPSRV_ERROR_BETA_NO_ENTITLEMENT,0X80182618,
SU-35941-2,SCE_UPSRV_ERROR_UPDATE_FILE_IS_NOT_OFFICIAL,0X80182619,
SU-35942-3,SCE_UPSRV_ERROR_UPDATE_FILE_IS_UNEXPECTED_VERSION,0X8018261A,
SU-35943-4,SCE_UPSRV_ERROR_INVALID_HANDLER,0X8018261B,
SU-35944-5,SCE_UPSRV_ERROR_HANDLER_IS_BUSY,0X8018261C,
SU-35945-6,SCE_UPSRV_ERROR_APPDB_NOT_READY,0X8018261D,
SU-35946-7,SCE_ORBIS_SWU_ERROR_WRONG_PUP,0X80182981,
SU-35947-8,SCE_UPDATE_EULA_ERROR_INVAL_EULA_VERSION_VALUE,0X80182C15,
SU-39176-6,SCE_UPDATERCORE,N/A,"Service Mode - Not permitted mode 0xFF - Disable FSM via Syscon",
SU-41238-8,N/A,N/A,"WiFi/BT Module Preventing Update - Replace or Re-flash",
SU-42118-6,N/A,N/A,"Renesas/Mediatek Communication Issue Preventing Update - Fix with No-BD Guide",
WB-33771-1,SCE_WEBBROWSER_ERROR_INVALID_ARG,0X80E10101,
WB-33772-2,SCE_WEBBROWSER_ERROR_INVALID_PTR,0X80E10102,
WB-33773-3,SCE_WEBBROWSER_ERROR_NO_MEMORY,0X80E10103,
WB-33774-4,SCE_WEBBROWSER_ERROR_NOT_IMPL,0X80E10104,
WB-33775-5,SCE_WEBBROWSER_ERROR_ALREADY_CREATED,0X80E10105,
WB-33776-6,SCE_WEBBROWSER_ERROR_ALREADY_DELETED,0X80E10106,
WB-33777-7,SCE_WEBBROWSER_ERROR_JOB_CANCELED,0X80E10107,
WB-33778-8,SCE_WEBBROWSER_ERROR_NOT_INITIALIZED,0X80E10108,
WB-33779-9,SCE_WEBBROWSER_ERROR_NOT_FOUND,0X80E10109,
WB-33780-1,SCE_WEBBROWSER_ERROR_NO_INSTANCE,0X80E1010A,
WB-33781-2,SCE_WEBBROWSER_ERROR_CANNOT_ADD_BOOKMARK,0X80E1010B,
WB-33782-3,SCE_WEBBROWSER_ERROR_CANNOT_ADD_FOLDER,0X80E1010C,
WB-33783-4,SCE_WEBBROWSER_ERROR_FATAL,0X80E1010D,
WB-33784-5,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_INVALID_ARG,0X80E10201,
WB-33785-6,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_NO_MEMORY,0X80E10202,
WB-33786-7,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_INVALID_OP,0X80E10203,
WB-33787-8,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_NOT_FOUND,0X80E10204,
WB-33788-9,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_NO_ROWID,0X80E10205,
WB-33789-0,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_INI_FILE,0X80E10206,
WB-33790-2,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_CANCELED,0X80E10207,
WB-33791-3,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_FATAL,0X80E10208,
WB-33792-4,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_NOT_SUPPORTED,0X80E10209,
WB-33793-5,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_ERROR,0X80E10301,
WB-33794-6,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_INTERNAL,0X80E10302,
WB-33795-7,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_PERM,0X80E10303,
WB-33796-8,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_ABORT,0X80E10304,
WB-33797-9,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_BUSY,0X80E10305,
WB-33798-0,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_LOCKED,0X80E10306,
WB-33799-1,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_NOMEM,0X80E10307,
WB-33800-4,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_READONLY,0X80E10308,
WB-33801-5,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_INTERRUPT,0X80E10309,
WB-33802-6,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR,0X80E1030A,
WB-33803-7,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_CORRUPT,0X80E1030B,
WB-33804-8,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_NOTFOUND,0X80E1030C,
WB-33805-9,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_FULL,0X80E1030D,
WB-33806-0,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_CANTOPEN,0X80E1030E,
WB-33807-1,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_PROTOCOL,0X80E1030F,
WB-33808-2,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_EMPTY,0X80E10310,
WB-33809-3,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_SCHEMA,0X80E10311,
WB-33810-5,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_TOOBIG,0X80E10312,
WB-33811-6,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_CONSTRAINT,0X80E10313,
WB-33812-7,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_MISMATCH,0X80E10314,
WB-33813-8,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_MISUSE,0X80E10315,
WB-33814-9,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_NOLFS,0X80E10316,
WB-33815-0,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_AUTH,0X80E10317,
WB-33816-1,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_FORMAT,0X80E10318,
WB-33817-2,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_RANGE,0X80E10319,
WB-33818-3,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_NOTADB,0X80E1031A,
WB-33819-4,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_READ,0X80E10401,
WB-33820-6,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_SHORT_READ,0X80E10402,
WB-33821-7,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_WRITE,0X80E10403,
WB-33822-8,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_FSYNC,0X80E10404,
WB-33823-9,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_DIR_FSYNC,0X80E10405,
WB-33824-0,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_TRUNCATE,0X80E10406,
WB-33825-1,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_FSTAT,0X80E10407,
WB-33826-2,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_UNLOCK,0X80E10408,
WB-33827-3,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_RDLOCK,0X80E10409,
WB-33828-4,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_DELETE,0X80E1040A,
WB-33829-5,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_BLOCKED,0X80E1040B,
WB-33830-7,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_NOMEM,0X80E1040C,
WB-33831-8,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_ACCESS,0X80E1040D,
WB-33832-9,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_CHECKRESERVEDLOCK,0X80E1040E,
WB-33833-0,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_LOCK,0X80E1040F,
WB-33834-1,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_CLOSE,0X80E10410,
WB-33835-2,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_IOERR_DIR_CLOSE,0X80E10411,
WB-33836-3,SCE_WEBBROWSER_ERROR_DBUTIL_ERR_SQLITE_LOCKED_SHAREDCACHE,0X80E10412,
WS-36577-8,SCE_NP_WEBAPI_SERVER_ERROR_ASM_BAD_REQUEST,0X82200001,
WS-36578-9,SCE_NP_WEBAPI_SERVER_ERROR_ASM_UNSUPPORTED_API_VERSION,0X82200002,
WS-36579-0,SCE_NP_WEBAPI_SERVER_ERROR_ASM_TOO_LARGE_BODY,0X82200003,
WS-36580-2,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_NP_ENVIRONMENT,0X82200004,
WS-36581-3,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_NP_TITLE_ID,0X82200005,
WS-36582-4,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_NP_SERVICE_LABEL,0X82200006,
WS-36583-5,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_NP_COMMUNICATION_ID,0X82200007,
WS-36584-6,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_SERVICE_ID,0X82200008,
WS-36585-7,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_NP_SERVICE_NAME,0X82200009,
WS-36586-8,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_OAUTH_CLIENT_ID,0X8220000A,
WS-36587-9,SCE_NP_WEBAPI_SERVER_ERROR_ASM_NP_TITLE_ID_NOT_MATCHING_TOKENS,0X8220000B,
WS-36588-0,SCE_NP_WEBAPI_SERVER_ERROR_ASM_USER_NOT_FOUND,0X8220000C,
WS-36589-1,SCE_NP_WEBAPI_SERVER_ERROR_ASM_RESOURCE_NOT_FOUND,0X8220000D,
WS-36590-3,SCE_NP_WEBAPI_SERVER_ERROR_ASM_ACCESS_DENIED_BY_RESOURCE_OWNERSHIP,0X8220000E,
WS-36591-4,SCE_NP_WEBAPI_SERVER_ERROR_ASM_INVALID_QUERY_STRING,0X82200100,
